nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       385  4.966728287E-01 -3.782897514E-04  3.742105456E-01 
       386  4.971191028E-01 -3.281051768E-04  3.851156983E-01 
       387  4.975347191E-01 -2.812149012E-04  3.966240065E-01 
       388  4.979196519E-01 -2.376538789E-04  4.088451224E-01 
       389  4.982738775E-01 -1.974547676E-04  4.219241747E-01 
       390  4.985973741E-01 -1.606478618E-04  4.360472948E-01 
       391  4.988901217E-01 -1.272610318E-04  4.514873464E-01 
       392  4.991521022E-01 -9.731966709E-05  4.684651749E-01 
       393  4.993832996E-01 -7.084662507E-05  4.876846888E-01 
       394 -4.999981658E-01 -7.031895022E-05 -2.380987004E+00 
       395  4.995168999E-01 -5.552697142E-05  5.022747369E-01 
       396  4.996402298E-01 -4.137221906E-05  5.194108339E-01 
       397  4.997532896E-01 -2.838400191E-05  5.412975306E-01 
       398  4.998458022E-01 -1.774044188E-05  5.642537162E-01 
       399  4.999503277E-01 -5.714795751E-06  6.229858592E-01 
       400  5.000000000E-01  0.000000000E+00  6.479542409E-01 
       401  4.999514192E-01  1.182802305E-05  6.253955305E-01 
       402  4.998831882E-01  2.844027870E-05  5.741392856E-01 
       403  4.997914711E-01  5.077074005E-05  5.413159963E-01 
       404  4.996751912E-01  7.908150698E-05  5.135037885E-01 
       405  4.995382349E-01  1.124263864E-04  4.909586952E-01 
       406  4.993902438E-01  1.484579331E-04  4.720086189E-01 
       407  4.992445012E-01  1.839420023E-04  4.579078098E-01 
       408  4.990133009E-01  2.401379839E-04  4.421296836E-01 
       409  4.987513170E-01  3.037628594E-04  4.280264070E-01 
       410  4.984585656E-01  3.747928163E-04  4.146833120E-01 
       411  4.981350648E-01  4.532013290E-04  4.021567005E-01 
       412  4.977808346E-01  5.389591884E-04  3.903202960E-01 
       413  4.973958969E-01  6.320345335E-04  3.791014420E-01 
       414 -4.999860106E-01  6.866690384E-04 -2.051371515E+00 
       415  4.969802752E-01  7.323928867E-04  3.684262889E-01 
       416  4.965339954E-01  8.399971914E-04  3.582357116E-01 
       417  4.960570850E-01  9.548078520E-04  3.484797380E-01 
